,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 2,Jogo 2,Jogo 2,Jogo 2,Jogo 2,Jogo 2
18420,8319,30,Sao Paulo,Amarelo,Pablo Maia,29.0,Meio-campo,17,,,,,,
18421,8320,30,Goias,Amarelo,Julián Palacios,10.0,Meio-campo,61,,,,,,
18422,8320,30,Vasco,Amarelo,Cauan Barros,88.0,Meio-campo,86,,,,,,
18423,8320,30,Vasco,Amarelo,Jair Rodrigues Júnior,8.0,Meio-campo,41,,,,,,
18424,8320,30,Vasco,Vermelho,Pablo Vegetti,99.0,Atacante,90,,,,,,
18425,8320,30,Goias,Amarelo,Bruno Melo,19.0,Zagueiro,24,,,,,,
18426,8320,30,Vasco,Amarelo,Maicon Pereira Roque,4.0,Zagueiro,77,,,,,,
18427,8320,30,Vasco,Amarelo,Pablo Vegetti,99.0,Atacante,24,,,,,,
18428,8321,30,Internacional,Amarelo,Keiller,1.0,Goleiro,90+9,,,,,,
18429,8321,30,Internacional,Amarelo,Alan Patrick,10.0,Meio-campo,74,,,,,,
18430,8321,30,Internacional,Amarelo,Maurício Magalhães Prado,27.0,Meio-campo,69,,,,,,
18431,8321,30,Internacional,Amarelo,Enner Valencia,13.0,Atacante,35,,,,,,
18432,8321,30,Coritiba,Amarelo,Hayner,2.0,Zagueiro,90+1,,,,,,
18433,8321,30,Coritiba,Amarelo,Natanael,16.0,Zagueiro,55,,,,,,
18434,8321,30,Internacional,Amarelo,Johnny Cardoso,30.0,Meio-campo,86,,,,,,
18435,8321,30,Internacional,Amarelo,Pedro Henrique Konzen,28.0,Atacante,72,,,,,,
18436,8321,30,Internacional,Amarelo,Charles Aránguiz,20.0,Meio-campo,45+3,,,,,,
18437,8321,30,Coritiba,Amarelo,Reynaldo Cesar Moraes,4.0,Zagueiro,90+10,,,,,,
18438,8321,30,Coritiba,Amarelo,Marcelino Moreno,10.0,Meio-campo,78,,,,,,
18439,8321,30,Coritiba,Amarelo,Matheus Bianqui,17.0,Meio-campo,45,,,,,,
18440,8321,30,Internacional,Vermelho,Vitão,44.0,Zagueiro,9,,,,,,
18441,8322,30,Corinthians,Amarelo,Matías Rojas,10.0,Meio-campo,90+1,,,,,,
18442,8322,30,Corinthians,Amarelo,Fábio Santos,6.0,Zagueiro,72,,,,,,
18443,8322,30,Corinthians,Amarelo,Gabriel Moscardo,44.0,Meio-campo,63,,,,,,
18444,8322,30,Santos,Amarelo,Marcos Leonardo,9.0,Atacante,90+10,,,,,,
18445,8322,30,Corinthians,Amarelo,Bruno Méndez,25.0,Zagueiro,82,,,,,,
18446,8322,30,Corinthians,Amarelo,Giuliano Victor de Paula,20.0,Meio-campo,67,,,,,,
18447,8322,30,Corinthians,Amarelo,Fausto Vera,5.0,Meio-campo,35,,,,,,
18448,8322,30,Santos,Amarelo,Tomás Rincón,25.0,Meio-campo,28,,,,,,
18449,8323,30,Botafogo-RJ,Amarelo,Víctor Cuesta,15.0,Zagueiro,45+8,,,,,,
18450,8323,30,Cuiaba,Amarelo,Walter Leandro Capeloza Artune,1.0,Goleiro,78,,,,,,
18451,8323,30,Cuiaba,Amarelo,Lucas Mineiro,31.0,Meio-campo,45+5,,,,,,
18452,8323,30,Cuiaba,Amarelo,Raniele,14.0,Meio-campo,90+6,,,,,,
18453,8323,30,Cuiaba,Amarelo,Denilson,27.0,Meio-campo,50,,,,,,
18454,8323,30,Cuiaba,Amarelo,Alan Empereur,33.0,Zagueiro,28,,,,,,
18455,8326,31,Bahia,Amarelo,Gilberto Moraes Júnior,2.0,Zagueiro,48,,,,,,
18456,8326,31,Fluminense,Amarelo,David Braz,44.0,Zagueiro,90,,,,,,
18457,8326,31,Bahia,Amarelo,Kanu,4.0,Zagueiro,90,,,,,,
18458,8326,31,Fluminense,Amarelo,Leo Fernández,17.0,Meio-campo,90+2,,,,,,
18459,8326,31,Fluminense,Amarelo,Thiago dos Santos,29.0,Zagueiro,21,,,,,,
18460,8327,31,America-MG,Amarelo,Alexandre Egea,16.0,Meio-campo,90+4,,,,,,
18461,8327,31,America-MG,Amarelo,Danilo Avelar,22.0,Zagueiro,76,,,,,,
18462,8328,31,Corinthians,Amarelo,Yuri Alberto,9.0,Atacante,66,,,,,,
18463,8328,31,Athletico-PR,Amarelo,Vitor Bueno,8.0,Meio-campo,58,,,,,,
18464,8328,31,Athletico-PR,Amarelo,Tomás Cuello,28.0,Meio-campo,62,,,,,,
18465,8330,31,Flamengo,Amarelo,Gabriel Barbosa,10.0,Atacante,50,,,,,,
18466,8330,31,Santos,Amarelo,Rodrigo Fernández,14.0,Meio-campo,65,,,,,,
18467,8330,31,Flamengo,Vermelho,Bruno Henrique,27.0,Meio-campo,90+5,,,,,,
18468,8330,31,Santos,Vermelho,Lucas Braga Ribeiro,30.0,Zagueiro,90,,,,,,
18469,8330,31,Flamengo,Amarelo,Bruno Henrique,27.0,Meio-campo,90+5,,,,,,
18470,8330,31,Santos,Amarelo,Lucas Braga Ribeiro,30.0,Zagueiro,75,,,,,,
18471,8330,31,Flamengo,Vermelho,Gerson Santos da Silva,20.0,Meio-campo,42,,,,,,
18472,8329,31,Coritiba,Amarelo,Marcelino Moreno,10.0,Meio-campo,74,,,,,,
18473,8329,31,Gremio,Amarelo,Fábio Pereira da Silva,2.0,Meio-campo,11,,,,,,
18474,8329,31,Coritiba,Amarelo,Islam Slimani,9.0,Atacante,78,,,,,,
18475,8329,31,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,78,,,,,,
18476,8329,31,Coritiba,Vermelho,Islam Slimani,9.0,Atacante,85,,,,,,
18477,8331,31,Fortaleza,Amarelo,Gonzalo Escobar,33.0,Zagueiro,51,,,,,,
18478,8331,31,Fortaleza,Amarelo,Pedro Rocha Neves,32.0,Atacante,88,,,,,,
18479,8332,31,Botafogo-RJ,Amarelo,Marlon Freitas,17.0,Meio-campo,90+7,,,,,,
18480,8332,31,Botafogo-RJ,Amarelo,Danilo Neves,6.0,Meio-campo,80,,,,,,
18481,8332,31,Botafogo-RJ,Amarelo,Víctor Cuesta,15.0,Zagueiro,33,,,,,,
18482,8332,31,Palmeiras,Amarelo,Artur Victor Guimarães,14.0,Atacante,87,,,,,,
18483,8332,31,Palmeiras,Amarelo,Rony,10.0,Atacante,80,,,,,,
18484,8332,31,Botafogo-RJ,Amarelo,Leonel Di Plácido,24.0,Zagueiro,90+9,,,,,,
18485,8332,31,Botafogo-RJ,Amarelo,Fernando Marçal,21.0,Zagueiro,83,,,,,,
18486,8332,31,Botafogo-RJ,Amarelo,Tiquinho Soares,9.0,Atacante,69,,,,,,
18487,8332,31,Palmeiras,Amarelo,Murilo Cerqueira,26.0,Zagueiro,90+10,,,,,,
18488,8332,31,Palmeiras,Amarelo,Gustavo Gómez,15.0,Zagueiro,80,,,,,,
18489,8332,31,Palmeiras,Amarelo,Mayke,12.0,Meio-campo,11,,,,,,
18490,8332,31,Botafogo-RJ,Vermelho,Adryelson,34.0,Zagueiro,76,,,,,,
18491,8333,31,Cuiaba,Amarelo,Matheus Alexandre Anastácio de Souza,2.0,Zagueiro,90+6,,,,,,
18492,8333,31,Vasco,Amarelo,Paulo,96.0,Zagueiro,18,,,,,,
18493,8333,31,Cuiaba,Amarelo,Raniele,14.0,Meio-campo,73,,,,,,
18494,8334,31,Goias,Amarelo,Hugo,66.0,Zagueiro,59,,,,,,
18495,8334,31,Bragantino,Amarelo,Marcos Vinicios,27.0,Atacante,88,,,,,,
18496,8334,31,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,65,,,,,,
18497,8334,31,Goias,Amarelo,Julián Palacios,10.0,Meio-campo,90+3,,,,,,
18498,8334,31,Goias,Amarelo,Lucas Halter,3.0,Zagueiro,47,,,,,,
18499,8334,31,Bragantino,Amarelo,Cleiton Schwengber,1.0,Goleiro,76,,,,,,
18500,8335,31,Cruzeiro,Amarelo,Rafael Elias,40.0,Atacante,74,,,,,,
18501,8335,31,Cruzeiro,Amarelo,William de Asevedo Furtado,12.0,Zagueiro,49,,,,,,
18502,8335,31,Cruzeiro,Vermelho,Anderson,98.0,Goleiro,56,,,,,,
18503,8335,31,Sao Paulo,Amarelo,Lucas Beraldo,35.0,Zagueiro,72,,,,,,
18504,8335,31,Cruzeiro,Amarelo,Anderson,98.0,Goleiro,56,,,,,,
18505,8336,32,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,22,,,,,,
18506,8336,32,Bahia,Amarelo,Neuciano Gusmão,40.0,Meio-campo,64,,,,,,
18507,8336,32,Bahia,Amarelo,David Duarte,33.0,Zagueiro,31,,,,,,
18508,8336,32,Gremio,Amarelo,Natã,36.0,Zagueiro,90,,,,,,
18509,8336,32,Bahia,Amarelo,Cauly,8.0,Meio-campo,81,,,,,,
18510,8336,32,Bahia,Amarelo,Thaciano,16.0,Meio-campo,45+3,,,,,,
18511,8337,32,America-MG,Amarelo,Danilo Avelar,22.0,Zagueiro,28,,,,,,
18512,8337,32,Atletico-MG,Amarelo,Matías Zaracho,15.0,Meio-campo,69,,,,,,
18513,8337,32,Atletico-MG,Vermelho,Hulk,7.0,Atacante,90+7,,,,,,
18514,8337,32,America-MG,Amarelo,Alexandre Egea,16.0,Meio-campo,33,,,,,,
18515,8337,32,Atletico-MG,Amarelo,Hulk,7.0,Atacante,90+6,,,,,,
18516,8337,32,America-MG,Vermelho,Alexandre Egea,16.0,Meio-campo,73,,,,,,
18517,8338,32,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,78,,,,,,
18518,8338,32,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88.0,Meio-campo,90+2,,,,,,
18519,8338,32,Athletico-PR,Amarelo,Thiago Heleno,44.0,Zagueiro,37,,,,,,
18520,8338,32,Palmeiras,Amarelo,Jhonatan dos Santos Rosa,40.0,Meio-campo,90+4,,,,,,
18521,8338,32,Palmeiras,Amarelo,Luan Garcia Teixeira,13.0,Zagueiro,14,,,,,,
18522,8338,32,Athletico-PR,Amarelo,Carlos de Menezes Júnior,25.0,Zagueiro,51,,,,,,
18523,8338,32,Athletico-PR,Amarelo,Lucas Esquivel,37.0,Meio-campo,15,,,,,,
18524,8339,32,Cruzeiro,Amarelo,Bruno Rodrigues,9.0,Atacante,74,,,,,,
18525,8339,32,Internacional,Amarelo,Fabricio Bustos,16.0,Zagueiro,56,,,,,,
18526,8339,32,Cruzeiro,Amarelo,Matheus Jussa,18.0,Meio-campo,61,,,,,,
18527,8341,32,Fortaleza,Amarelo,Imanol Machuca,39.0,Meio-campo,42,,,,,,
18528,8341,32,Flamengo,Amarelo,Filipe Luís,16.0,Zagueiro,57,,,,,,
18529,8341,32,Flamengo,Amarelo,Erick Pulgar,5.0,Meio-campo,62,,,,,,
18530,8341,32,Flamengo,Amarelo,Thiago Maia,8.0,Meio-campo,41,,,,,,
18531,8340,32,Corinthians,Amarelo,Gustavo Mosquito,19.0,Atacante,78,,,,,,
18532,8340,32,Bragantino,Amarelo,Hélio Junio Nunes de Castro,11.0,Meio-campo,61,,,,,,
18533,8340,32,Corinthians,Amarelo,Fagner,23.0,Zagueiro,69,,,,,,
18534,8342,32,Coritiba,Amarelo,Natanael,16.0,Zagueiro,90+4,,,,,,
18535,8342,32,Coritiba,Amarelo,Henrique Adriano Buss,3.0,Zagueiro,18,,,,,,
18536,8342,32,Goias,Amarelo,Guilherme,60.0,Meio-campo,75,,,,,,
18537,8342,32,Coritiba,Amarelo,Willian Farias,8.0,Meio-campo,27,,,,,,
18538,8342,32,Goias,Amarelo,Allano,77.0,Atacante,90+4,,,,,,
18539,8342,32,Goias,Amarelo,Everton Morelli,40.0,Meio-campo,64,,,,,,
18540,8343,32,Vasco,Amarelo,Paulinho,18.0,Meio-campo,80,,,,,,
18541,8343,32,Botafogo-RJ,Amarelo,Tiquinho Soares,9.0,Atacante,79,,,,,,
18542,8343,32,Botafogo-RJ,Amarelo,Danilo Barbosa da Silva,5.0,Meio-campo,56,,,,,,
18543,8343,32,Vasco,Amarelo,Gary Medel,17.0,Zagueiro,61,,,,,,
18544,8343,32,Botafogo-RJ,Amarelo,Diego Costa,19.0,Atacante,61,,,,,,
18545,8343,32,Botafogo-RJ,Amarelo,Fernando Marçal,21.0,Zagueiro,45+4,,,,,,
18546,8344,32,Santos,Amarelo,Douglas Moreira,19.0,Meio-campo,90,,,,,,
18547,8344,32,Cuiaba,Amarelo,Denilson,27.0,Meio-campo,31,,,,,,
18548,8344,32,Cuiaba,Amarelo,Fernando Sobral,88.0,Meio-campo,86,,,,,,
18549,8346,33,Internacional,Amarelo,Bruno Henrique Corsini,8.0,Meio-campo,75,,,,,,
18550,8346,33,Fluminense,Amarelo,Alexsander,5.0,Meio-campo,45+2,,,,,,
18551,8346,33,Internacional,Amarelo,Gabriel Mercado,25.0,Zagueiro,75,,,,,,
18552,8346,33,Fluminense,Amarelo,Guga,23.0,Zagueiro,90+3,,,,,,
18553,8347,33,Coritiba,Amarelo,Sebastián Gómez,19.0,Meio-campo,48,,,,,,
18554,8348,33,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26.0,Zagueiro,90+2,,,,,,
18555,8349,33,Sao Paulo,Amarelo,Juan Santos da Silva,31.0,Atacante,34,,,,,,
18556,8349,33,Bragantino,Amarelo,Hélio Junio Nunes de Castro,11.0,Meio-campo,40,,,,,,
18557,8349,33,Sao Paulo,Amarelo,Gabriel Neves,20.0,Meio-campo,77,,,,,,
18558,8349,33,Bragantino,Amarelo,Lucas Evangelista,8.0,Meio-campo,65,,,,,,
18559,8350,33,Palmeiras,Amarelo,Vanderlan,6.0,Zagueiro,89,,,,,,
18560,8350,33,Palmeiras,Vermelho,Gustavo Gómez,15.0,Zagueiro,48,,,,,,
18561,8350,33,Flamengo,Amarelo,Pedro,9.0,Atacante,16,,,,,,
18562,8351,33,Goias,Amarelo,Guilherme,60.0,Meio-campo,25,,,,,,
18563,8351,33,Goias,Amarelo,Matheus Babi,9.0,Atacante,38,,,,,,
18564,8351,33,Santos,Amarelo,Lucas Rafael Araújo Lima,23.0,Meio-campo,90+2,,,,,,
18565,8352,33,Corinthians,Amarelo,Fábio Santos,6.0,Zagueiro,88,,,,,,
18566,8352,33,Atletico-MG,Amarelo,Pedrinho,38.0,Meio-campo,70,,,,,,
18567,8352,33,Atletico-MG,Amarelo,Éverson Felipe Marques Pires,22.0,Goleiro,19,,,,,,
18568,8352,33,Atletico-MG,Amarelo,Igor Rabello,16.0,Zagueiro,85,,,,,,
18569,8352,33,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,34.0,Zagueiro,22,,,,,,
18570,8354,33,Gremio,Amarelo,Felipe Carballo,8.0,Meio-campo,25,,,,,,
18571,8354,33,Gremio,Amarelo,João Pedro Maturano dos Santos,18.0,Zagueiro,79,,,,,,
18572,8353,33,Cuiaba,Amarelo,Jonathan Cafú,7.0,Atacante,36,,,,,,
18573,8353,33,Cuiaba,Amarelo,Rikelme,20.0,Meio-campo,85,,,,,,
18574,8353,33,Bahia,Amarelo,Julio Cesar de Rezende Miranda,5.0,Meio-campo,80,,,,,,
18575,8353,33,Cuiaba,Amarelo,Allyson Aires dos Santos,34.0,Zagueiro,43,,,,,,
18576,8353,33,Bahia,Vermelho,Camilo Cándido,38.0,Zagueiro,20,,,,,,
18577,8356,34,Coritiba,Amarelo,Robson Fernandes,30.0,Meio-campo,85,,,,,,
18578,8356,34,Coritiba,Amarelo,Marcelino Moreno,10.0,Meio-campo,72,,,,,,
18579,8356,34,Cruzeiro,Amarelo,Neris,27.0,Zagueiro,90+5,,,,,,
18580,8356,34,Cruzeiro,Amarelo,Ian Luccas,20.0,Meio-campo,73,,,,,,
18581,8356,34,Coritiba,Amarelo,Reynaldo Cesar Moraes,4.0,Zagueiro,83,,,,,,
18582,8356,34,Coritiba,Amarelo,Thalisson Gabriel,14.0,Zagueiro,28,,,,,,
18583,8356,34,Cruzeiro,Amarelo,Machado,23.0,Meio-campo,88,,,,,,
18584,8356,34,Cruzeiro,Amarelo,Matheus Jussa,18.0,Meio-campo,67,,,,,,
18585,8357,34,Flamengo,Amarelo,Erick Pulgar,5.0,Meio-campo,66,,,,,,
18586,8357,34,Fluminense,Amarelo,Alexsander,5.0,Meio-campo,81,,,,,,
18587,8357,34,Fluminense,Amarelo,Jhon Arias,21.0,Meio-campo,22,,,,,,
18588,8357,34,Fluminense,Vermelho,Nino,33.0,Zagueiro,90+6,,,,,,
18589,8357,34,Fluminense,Amarelo,John Kennedy,9.0,Atacante,90+4,,,,,,
18590,8357,34,Fluminense,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,35,,,,,,
18591,8357,34,Flamengo,Vermelho,Gabriel Barbosa,10.0,Atacante,90+6,,,,,,
18592,8358,34,Internacional,Amarelo,Alan Patrick,10.0,Meio-campo,68,,,,,,
18593,8358,34,Palmeiras,Amarelo,Murilo Cerqueira,26.0,Zagueiro,36,,,,,,
18594,8358,34,Internacional,Amarelo,Charles Aránguiz,20.0,Meio-campo,14,,,,,,
18595,8359,34,Bragantino,Amarelo,Matheus Fernandes,35.0,Meio-campo,81,,,,,,
18596,8359,34,Botafogo-RJ,Amarelo,Diego Hernández,77.0,Meio-campo,86,,,,,,
18597,8359,34,Bragantino,Amarelo,Léo Realpe,2.0,Zagueiro,26,,,,,,
18598,8360,34,Gremio,Amarelo,Mathías Villasanti,20.0,Meio-campo,45+1,,,,,,
18599,8360,34,Corinthians,Amarelo,Fagner,23.0,Meio-campo,90+5,,,,,,
18600,8360,34,Corinthians,Amarelo,Ángel Romero,11.0,Atacante,48,,,,,,
18601,8360,34,Corinthians,Amarelo,João Victor Andrade Caetano,14.0,Zagueiro,15,,,,,,
18602,8360,34,Corinthians,Vermelho,Bruno Méndez,25.0,Zagueiro,10,,,,,,
18603,8360,34,Gremio,Amarelo,Luis Alberto Suárez,9.0,Atacante,90+7,,,,,,
18604,8360,34,Corinthians,Amarelo,Ruan Oliveira,33.0,Meio-campo,90+9,,,,,,
18605,8360,34,Corinthians,Amarelo,Lucas Veríssimo,3.0,Zagueiro,74,,,,,,
18606,8360,34,Corinthians,Amarelo,Maycon de Andrade Barberan,7.0,Meio-campo,42,,,,,,
18607,8360,34,Gremio,Vermelho,Bruno Alves,34.0,Zagueiro,81,,,,,,
18608,8361,34,Sao Paulo,Amarelo,Wellington Rato,27.0,Meio-campo,45+2,,,,,,
18609,8361,34,Sao Paulo,Amarelo,Rafinha,13.0,Zagueiro,61,,,,,,
18610,8362,34,America-MG,Amarelo,Lucas Kal,21.0,Meio-campo,66,,,,,,
18611,8362,34,Vasco,Amarelo,Paulo,96.0,Zagueiro,57,,,,,,
18612,8363,34,Goias,Amarelo,Everton Morelli,40.0,Meio-campo,78,,,,,,
18613,8363,34,Atletico-MG,Amarelo,Matheus Mendes,31.0,Goleiro,88,,,,,,
18614,8363,34,Goias,Amarelo,Lucas Halter,3.0,Zagueiro,31,,,,,,
18615,8363,34,Atletico-MG,Vermelho,Igor Rabello,16.0,Zagueiro,54,,,,,,
18616,8365,34,Fortaleza,Amarelo,João Ricardo Riedi,1.0,Goleiro,90,,,,,,
18617,8365,34,Cuiaba,Amarelo,Deyverson,16.0,Atacante,42,,,,,,
18618,8365,34,Fortaleza,Amarelo,Imanol Machuca,39.0,Meio-campo,80,,,,,,
18619,8364,34,Bahia,Amarelo,Kanu,4.0,Zagueiro,80,,,,,,
18620,8364,34,Bahia,Amarelo,David Duarte,33.0,Zagueiro,65,,,,,,
18621,8364,34,Athletico-PR,Amarelo,Agustín Canobbio,14.0,Atacante,71,,,,,,
18622,8364,34,Athletico-PR,Amarelo,Hugo Moura,17.0,Meio-campo,29,,,,,,
18623,8364,34,Bahia,Amarelo,Everaldo Stum,9.0,Atacante,77,,,,,,
18624,8364,34,Athletico-PR,Amarelo,Fernandinho,5.0,Meio-campo,73,,,,,,
18625,8364,34,Athletico-PR,Amarelo,Carlos de Menezes Júnior,25.0,Zagueiro,46,,,,,,
18626,8324,30,Fortaleza,Amarelo,José Welison,17.0,Meio-campo,15,,,,,,
18627,8324,30,Cruzeiro,Amarelo,Japa,77.0,Meio-campo,65,,,,,,
18628,8345,32,Fluminense,Amarelo,Martinelli,8.0,Meio-campo,47,,,,,,
18629,8345,32,Fluminense,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,20,,,,,,
18630,8345,32,Sao Paulo,Amarelo,Nathan,45.0,Zagueiro,90+6,,,,,,
18631,8345,32,Sao Paulo,Amarelo,Rafinha,13.0,Zagueiro,28,,,,,,
18632,8345,32,Sao Paulo,Amarelo,Lucas Beraldo,35.0,Zagueiro,9,,,,,,
18633,8345,32,Fluminense,Amarelo,Alexsander,5.0,Meio-campo,90+7,,,,,,
18634,8345,32,Fluminense,Amarelo,Germán Cano,14.0,Atacante,28,,,,,,
18635,8345,32,Fluminense,Amarelo,Marcelo Vieira da Silva Júnior,12.0,Zagueiro,17,,,,,,
18636,8345,32,Sao Paulo,Amarelo,David Corrêa da Fonseca,22.0,Meio-campo,60,,,,,,
18637,8345,32,Sao Paulo,Amarelo,Diego Costa,4.0,Zagueiro,20,,,,,,
18638,8345,32,Sao Paulo,Vermelho,Gabriel Neves,20.0,Meio-campo,29,,,,,,
18639,8355,33,Vasco,Vermelho,Rossicley Pereira da Silva,31.0,Meio-campo,86,,,,,,
18640,8355,33,Cruzeiro,Amarelo,Arthur Gomes,19.0,Meio-campo,26,,,,,,
18641,8315,29,Fortaleza,Amarelo,Bruno Pacheco,6.0,Zagueiro,76,,,,,,
18642,8315,29,Botafogo-RJ,Amarelo,Diego Costa,19.0,Atacante,90+1,,,,,,
18643,8315,29,Botafogo-RJ,Amarelo,Júnior Santos,37.0,Meio-campo,17,,,,,,
18644,8315,29,Fortaleza,Amarelo,Cristian Chagas Tarouco,4.0,Zagueiro,89,,,,,,
18645,8315,29,Botafogo-RJ,Amarelo,Danilo Neves,6.0,Meio-campo,90+2,,,,,,
18646,8315,29,Botafogo-RJ,Amarelo,Hugo,16.0,Zagueiro,25,,,,,,
18647,8325,30,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6.0,Zagueiro,66,,,,,,
18648,8325,30,Flamengo,Amarelo,Thiago Maia,8.0,Meio-campo,36,,,,,,
18649,8325,30,Bragantino,Amarelo,Hélio Junio Nunes de Castro,11.0,Meio-campo,55,,,,,,
18650,8325,30,Bragantino,Amarelo,Juninho Capixaba,29.0,Zagueiro,21,,,,,,
18651,8325,30,Bragantino,Vermelho,Thiago Borbas,18.0,Atacante,87,,,,,,
18652,8325,30,Flamengo,Amarelo,Fabrício Bruno,15.0,Zagueiro,55,,,,,,
18653,8325,30,Flamengo,Amarelo,Matheuzinho,34.0,Zagueiro,15,,,,,,
18654,8325,30,Bragantino,Amarelo,Luan Cândido,36.0,Zagueiro,47,,,,,,
18655,8366,35,Corinthians,Amarelo,Renato Augusto,8.0,Meio-campo,30,,,,,,
18656,8366,35,Bahia,Amarelo,Gilberto Moraes Júnior,2.0,Zagueiro,64,,,,,,
18657,8366,35,Bahia,Amarelo,Vitor Hugo Franchescoli de Souza,31.0,Zagueiro,45+2,,,,,,
18658,8366,35,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,27,,,,,,
18659,8366,35,Bahia,Amarelo,Thaciano,16.0,Atacante,50,,,,,,
18660,8367,35,Vasco,Amarelo,Robson Bambu,30.0,Zagueiro,90+1,,,,,,
18661,8367,35,Vasco,Amarelo,Leonardo Pinheiro,3.0,Zagueiro,62,,,,,,
18662,8367,35,Athletico-PR,Amarelo,Tomás Cuello,28.0,Meio-campo,45+2,,,,,,
18663,8367,35,Vasco,Amarelo,Marlon Gomes,25.0,Meio-campo,75,,,,,,
18664,8367,35,Vasco,Amarelo,Maicon Pereira Roque,4.0,Zagueiro,54,,,,,,
18665,8368,35,Fluminense,Amarelo,Lima,45.0,Meio-campo,45+3,,,,,,
18666,8368,35,Coritiba,Amarelo,Sebastián Gómez,19.0,Meio-campo,61,,,,,,
18667,8368,35,Fluminense,Amarelo,Felipe Melo,30.0,Zagueiro,22,,,,,,
18668,8368,35,Coritiba,Amarelo,Diogo de Oliveira Barbosa,18.0,Atacante,55,,,,,,
18669,8369,35,Atletico-MG,Amarelo,Mauricio Lemos,28.0,Zagueiro,45+3,,,,,,
18670,8369,35,Gremio,Amarelo,Fábio Pereira da Silva,2.0,Meio-campo,84,,,,,,
18671,8369,35,Atletico-MG,Amarelo,Edenílson Andrade dos Santos,8.0,Meio-campo,36,,,,,,
18672,8369,35,Gremio,Amarelo,Luis Alberto Suárez,9.0,Atacante,50,,,,,,
18673,8370,35,Botafogo-RJ,Amarelo,Danilo Barbosa da Silva,5.0,Zagueiro,88,,,,,,
18674,8370,35,Santos,Amarelo,Lucas Rafael Araújo Lima,23.0,Meio-campo,90+4,,,,,,
18675,8370,35,Santos,Amarelo,Gustavo Nonato,7.0,Meio-campo,24,,,,,,
18676,8370,35,Botafogo-RJ,Amarelo,Gabriel Appelt Pires,14.0,Meio-campo,78,,,,,,
18677,8370,35,Santos,Amarelo,Jean Lucas Oliveira,8.0,Meio-campo,59,,,,,,
18678,8373,35,Internacional,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,85,,,,,,
18679,8373,35,Internacional,Amarelo,Rômulo Zwarg,40.0,Meio-campo,65,,,,,,
18680,8373,35,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,90+5,,,,,,
18681,8373,35,Bragantino,Amarelo,Luan Cândido,36.0,Zagueiro,90+2,,,,,,
18682,8373,35,Bragantino,Amarelo,Lucas Evangelista,8.0,Meio-campo,33,,,,,,
18683,8373,35,Internacional,Amarelo,Luiz Adriano,9.0,Atacante,90,,,,,,
18684,8373,35,Internacional,Amarelo,Maurício Magalhães Prado,27.0,Meio-campo,69,,,,,,
18685,8373,35,Internacional,Amarelo,Gabriel Mercado,25.0,Zagueiro,39,,,,,,
18686,8373,35,Bragantino,Amarelo,Léo Ortiz,3.0,Zagueiro,90+4,,,,,,
18687,8373,35,Bragantino,Amarelo,Gustavinho,22.0,Atacante,80,,,,,,
18688,8371,35,America-MG,Amarelo,Martín Benítez,10.0,Meio-campo,74,,,,,,
18689,8371,35,America-MG,Amarelo,Marlon,6.0,Zagueiro,5,,,,,,
18690,8371,35,Flamengo,Amarelo,Erick Pulgar,5.0,Meio-campo,53,,,,,,
18691,8371,35,Flamengo,Amarelo,Bruno Henrique,27.0,Meio-campo,45+4,,,,,,
18692,8371,35,America-MG,Amarelo,Everaldo,37.0,Meio-campo,76,,,,,,
18693,8371,35,America-MG,Amarelo,Emmanuel Martínez,5.0,Meio-campo,31,,,,,,
18694,8371,35,Flamengo,Amarelo,Matheuzinho,34.0,Zagueiro,68,,,,,,
18695,8371,35,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6.0,Zagueiro,47,,,,,,
18696,8372,35,Sao Paulo,Amarelo,Robert Arboleda,5.0,Zagueiro,71,,,,,,
18697,8372,35,Sao Paulo,Amarelo,Erison Danilo de Souza,49.0,Atacante,90+4,,,,,,
18698,8374,35,Fortaleza,Amarelo,Bruno Pacheco,6.0,Zagueiro,14,,,,,,
18699,8374,35,Palmeiras,Amarelo,Mayke,12.0,Meio-campo,74,,,,,,
18700,8374,35,Palmeiras,Vermelho,Gustavo Gómez,15.0,Zagueiro,59,,,,,,
18701,8374,35,Fortaleza,Amarelo,Mário Sérgio Santos Costa,12.0,Atacante,90+7,,,,,,
18702,8374,35,Palmeiras,Amarelo,Gustavo Garcia,32.0,Zagueiro,75,,,,,,
18703,8375,35,Goias,Amarelo,Magno Jose da Silva,2.0,Zagueiro,46,,,,,,
